,time,Open,High,Low,Close,Volume,SMA_20,SMA_50,EMA_20,MACD,MACD_Signal,RSI,Stoch,Stoch_Signal,BB_High,BB_Low,BB_Mid,ATR,OBV,Force_Index,Conversion_Line,Base_Line,Leading_Span_A,Leading_Span_B,Lagging_Span,Fib_Level 0.0,Fib_Level 0.236,Fib_Level 0.382,Fib_Level 0.5,Fib_Level 0.618,Fib_Level 0.786,Fib_Level 1.0
11,2024-06-18,61.58,61.58,61.03,61.03,2754686,,,,,,,,,,,,0.0,-8774551,,62.465,,,,60.75,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
12,2024-06-19,61.12,61.12,60.29,60.47,6160999,,,,,,,,,,,,0.0,-14935550,,61.91,,,,60.75,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
13,2024-06-20,60.56,61.86,60.38,61.12,4400155,,,,,,46.516987633975106,21.899736147757217,,,,,1.105,-10535395,54618.34962700611,61.864999999999995,,,,60.94,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
14,2024-06-21,61.58,62.14,61.12,61.12,3970969,,,,,,46.516987633975106,21.899736147757217,,,,,1.0989285714285717,-6564426,46815.72825171953,61.4,,,,62.23,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
15,2024-06-24,61.21,61.68,60.47,60.66,3851919,,,,,,41.92445981212278,9.762532981530278,17.854001759014903,,,,1.1068622448979595,-10416345,-212998.33864138369,61.355000000000004,,,,62.69,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
16,2024-06-25,60.94,61.31,60.66,60.66,2436399,,,,,,41.92445981212278,10.249307479224308,13.9705255361706,,,,1.0742292274052485,-7979946,-182570.00454975746,61.355000000000004,,,,66.31,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
17,2024-06-26,60.94,60.94,60.29,60.38,2488180,,,,,,39.19286198959739,2.777777777777881,7.596539412844155,,,,1.0439271397334449,-10468126,-256015.77532836143,61.305,,,,65.1,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
18,2024-06-27,60.38,60.75,60.29,60.47,2710114,,,,,,40.53404137096432,5.714285714285708,6.247123657095966,,,,1.002218058323913,-7758012,-184597.7702814541,61.215,,,,66.21,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
19,2024-06-28,60.66,61.12,60.47,60.66,2735071,61.379999999999995,,61.07417579968009,,,43.37357629282272,16.66666666666656,8.386243386243384,63.000407356191644,59.75959264380835,61.379999999999995,0.9770596255864906,-5022941,-83989.01881267586,61.215,,,,64.27,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
20,2024-07-01,60.94,61.12,60.47,61.12,1911478,61.3755,,61.078540009234366,,,49.642999119156634,38.967136150234616,20.449362843728963,62.99826892994659,59.752731070053414,61.3755,0.9536982237588841,-3111463,53620.82387484948,61.215,,,,67.33,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
21,2024-07-02,61.12,61.4,60.94,61.31,2044987,61.385000000000005,,61.100583817878714,,,52.00658056884476,47.88732394366206,34.50704225352108,63.0038946846537,59.76610531534631,61.385000000000005,0.918434064918964,-1066476,101467.49617844382,61.215,,,,68.34,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
22,2024-07-03,61.31,61.4,61.12,61.31,1334249,61.278499999999994,,61.12052821617598,,,52.00658056884476,50.24630541871934,45.700255170872005,62.59454369228381,59.96245630771618,61.278499999999994,0.8728316317104666,267773,86972.13958152328,61.215,,,,67.33,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
23,2024-07-04,61.4,61.95,61.4,61.49,2691198,61.241499999999995,,61.1557160051116,,,54.3602333884447,64.86486486486497,54.33283140908211,62.48824415980184,59.99475584019815,61.241499999999995,0.8562008008740047,2958971,143749.78249844842,61.120000000000005,,,,67.88,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
24,2024-07-05,61.49,62.51,61.49,62.23,4183952,61.213499999999996,,61.25802876652954,,,62.50190853773033,87.38738738738734,67.4995192236572,62.33915136698713,60.08784863301286,61.213499999999996,0.8679007436687184,7142923,565517.5964272384,61.4,,,,67.6,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
25,2024-07-08,62.32,62.69,62.05,62.6,4946406,61.232000000000006,,61.38583555066958,0.11912399084934577,,65.7881647144258,96.25000000000016,82.83408408408415,62.43347575922281,60.030524240777204,61.232000000000006,0.8516221191209529,12089329,746182.2569376362,61.489999999999995,62.185,,,68.34,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
26,2024-07-09,62.6,62.79,62.23,62.51,5048980,61.27850000000001,,61.49289883155819,0.1921839707397197,,64.3117510546138,88.79999999999995,90.81246246246248,62.596578525733584,59.96042147426643,61.27850000000001,0.8307919677551707,7040349,574669.3345179715,61.54,62.185,,,68.53,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
27,2024-07-10,62.51,62.79,61.86,61.86,3884733,61.26899999999999,,61.52786084760027,0.19538271315252587,,54.75445058951286,62.80000000000001,82.61666666666672,62.56728964410873,59.97071035589125,61.26899999999999,0.8378782557726586,3155616,131848.5081582621,61.629999999999995,62.185,,,68.34,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
28,2024-07-11,61.95,62.05,61.4,61.4,3789635,61.24150000000001,,61.515683624019296,0.15896711004970854,,49.18391263111143,44.39999999999998,65.33333333333331,62.50372462343278,59.97927537656724,61.24150000000001,0.8244583803603257,-634019,-136020.1501500615,61.629999999999995,62.095,,,68.34,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
29,2024-07-12,61.49,61.68,61.21,61.4,2081812,61.245999999999995,,61.504666136017455,0.12862477588026167,,49.18391263111143,44.39999999999998,50.533333333333324,62.50981011231909,59.9821898876809,61.245999999999995,0.7991399246203024,1447793,-116588.70012862414,61.864999999999995,61.91,,,70.38,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
30,2024-07-15,61.4,61.95,61.31,61.31,2157757,61.2555,,61.48612650401579,0.09620699525314791,,48.07411684483008,40.800000000000125,43.200000000000024,62.518234730654065,59.99276526934593,61.2555,0.7877727871474237,-709964,-127675.76153881957,61.955,61.864999999999995,,,70.01,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
31,2024-07-16,61.49,61.77,61.21,61.21,2245463,61.2645,,61.45982874172857,0.061734865186288346,,46.81024486940094,36.80000000000007,40.66666666666672,62.52323706547475,60.005762934525244,61.2645,0.7715033023511794,-2955427,-141514.40989041724,62.0,61.54,,,69.73,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
32,2024-07-17,61.31,61.58,60.75,60.84,3468308,61.283,,61.40079743299252,0.004507585331211317,,42.37157556220438,15.94827586206916,31.182758620689782,62.50481995400305,60.061180045996956,61.283,0.7756816378975236,-6423735,-304622.9170489278,61.769999999999996,61.54,,,68.71,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
33,2024-07-18,61.12,61.12,60.66,61.03,2284658,61.278499999999994,,61.365483391755134,-0.0252232759265425,0.07267537810582235,45.242941521492895,24.137931034482854,25.62873563218402,62.50334733742617,60.05365266257382,61.278499999999994,0.753132949476272,-4139077,-199093.2117562246,61.724999999999994,61.54,,,69.36,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
34,2024-07-19,61.03,61.03,60.29,60.47,3396038,61.246,,61.28019925920702,-0.09290160567633166,0.03955998134939155,39.0648164159791,7.199999999999989,15.76206896551733,62.51947398874104,59.972526011258964,61.246,0.7521948816565384,-7535115,-442334.3643624793,61.54,61.54,,,67.97,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
35,2024-07-22,60.47,61.12,60.38,60.56,2657788,61.241,,61.21160885356826,-0.1376877431648964,0.004110436446533961,40.4717327513812,10.800000000000125,14.045977011494317,62.52438458772108,59.95761541227892,61.241,0.7513238186810709,-4877327,-344972.1808821239,61.54,61.54,,,68.07,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
36,2024-07-23,60.75,61.4,60.66,61.03,3780379,61.2595,,61.19431277227604,-0.13371462873953277,-0.02345457659067939,47.31309891440116,29.60000000000008,15.866666666666726,62.519301174789106,59.9996988252109,61.2595,0.7576578316324227,-1096948,-41864.99361324969,61.17,61.54,,,68.44,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
37,2024-07-24,60.94,61.21,60.75,60.75,3615591,61.278,,61.15199727015452,-0.15141415870553487,-0.04904649301365049,44.06410147174401,18.400000000000034,19.600000000000076,62.49576188148586,60.060238118514135,61.278,0.7363965579443926,-4712539,-180507.92023992888,61.120000000000005,61.54,,,68.07,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
38,2024-07-25,60.75,60.84,60.47,60.75,1958885,61.291999999999994,,61.11371181585409,-0.16355579433467682,-0.07194835327785576,44.06410147174401,18.400000000000034,22.13333333333338,62.47831530378731,60.10568469621268,61.291999999999994,0.7102253752340791,-2753654,-154721.07449136762,61.120000000000005,61.54,,,68.44,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
