time,volume,volume_sma20,volume_ratio,volume_class,accumulation,distribution
2025-02-10,2299299,1300279.65,1.7683111475289182,Very High,False,True
2025-02-11,1040604,1289631.55,0.8069002344119139,Low,False,False
2025-02-12,1057688,1289805.0,0.8200371373967382,Low,False,False
2025-02-13,863094,1296007.3,0.6659638414073747,Low,False,False
2025-02-14,948437,1287762.45,0.7364999655021779,Low,False,False
2025-02-17,788528,1280252.05,0.6159162174354651,Very Low,False,False
2025-02-18,1067903,1299715.8,0.8216434700570694,Low,False,False
2025-02-19,1510842,1352954.8,1.116698059683886,High,True,False
2025-02-20,1638352,1311792.45,1.2489414769844118,High,False,False
2025-02-21,2515484,1381350.35,1.8210325859764684,Very High,True,False
2025-02-24,1957924,1391069.05,1.4074959111483358,Very High,True,False
2025-02-25,1928951,1424198.85,1.354411288844953,Very High,False,True
2025-02-26,771099,1413767.85,0.545421230225316,Very Low,False,False
2025-02-27,5035025,1581196.2,3.1843138757859397,Very High,False,False
2025-02-28,2073877,1637618.2,1.266398358298656,High,False,True
2025-03-03,1252949,1628417.35,0.7694274443833455,Low,False,False
2025-03-04,2501823,1710711.4,1.46244597423037,Very High,False,True
2025-03-05,1822854,1734508.9,1.0509337830437193,Normal,False,False
2025-03-06,2359429,1784834.15,1.3219317884521653,High,False,False
2025-03-07,4003619,1871889.05,2.1388121267123177,Very High,True,False
2025-03-10,4434646,1978656.4,2.2412410765204105,Very High,True,False
2025-03-11,3644714,2108861.9,1.7282848156154749,Very High,False,False
2025-03-12,7581491,2435052.05,3.1134821122201477,Very High,True,False
2025-03-13,4514555,2617625.1,1.724675928573576,Very High,False,True
2025-03-14,4929265,2816666.5,1.7500350147949713,Very High,True,False
2025-03-17,4946897,3024584.95,1.63556226119554,Very High,True,False
2025-03-18,3663486,3154364.1,1.1614023885194482,High,False,True
2025-03-19,3679899,3262816.95,1.127828822882632,High,False,True
2025-03-20,1693378,3265568.25,0.518555384656254,Very Low,False,False
2025-03-21,1707373,3225162.7,0.5293912769113942,Very Low,False,False
2025-03-24,1983215,3226427.25,0.6146783566869515,Very Low,False,False
2025-03-25,2028100,3231384.7,0.6276256739100113,Very Low,False,False
2025-03-26,1507400,3268199.75,0.4612325179940424,Very Low,False,False
2025-03-27,901500,3061523.5,0.2944612380078089,Very Low,False,False
2025-03-28,1650600,3040359.65,0.542896298469163,Very Low,False,False
2025-03-31,1771900,3066307.2,0.577861213644869,Very Low,False,False
2025-04-01,1715200,3026976.05,0.5666381139685596,Very Low,False,False
2025-04-02,2330700,3052368.35,0.7635710152740903,Low,False,False
2025-04-03,9806100,3424701.9,2.863344105949776,Very High,False,True
2025-04-04,11887700,3818905.95,3.112854874051035,Very High,False,False
2025-04-08,7181200,3956233.65,1.8151607400639749,Very High,False,True
2025-04-09,8995800,4223787.95,2.129794418301705,Very High,False,False
2025-04-10,174400,3853433.4,0.04525834026351669,Very Low,False,False
2025-04-11,8059500,4030680.65,1.9995382169510254,Very High,False,False
2025-04-14,3619500,3965192.4,0.9128182531571483,Normal,False,False
2025-04-15,5633100,3999502.55,1.408450158382822,Very High,True,False
2025-04-16,2625800,3947618.25,0.6651605686542765,Low,False,False
2025-04-17,3151800,3921213.3,0.8037818294658952,Low,False,False
2025-04-18,2165400,3944814.4,0.5489231635333718,Very Low,False,False
2025-04-21,1290500,3923970.75,0.3288760498533278,Very Low,False,False
2025-04-22,3850700,4017345.0,0.958518623618335,Normal,False,False
2025-04-23,1928700,4012375.0,0.4806878718963208,Very Low,False,False
2025-04-24,1861200,4030065.0,0.46182877943656,Very Low,False,False
2025-04-25,3682000,4169090.0,0.8831663504505779,Normal,False,False
2025-04-28,1654600,4169290.0,0.3968541406330574,Very Low,False,False
2025-04-29,2432200,4202305.0,0.5787775994364998,Very Low,False,False
2025-05-05,2101500,4221620.0,0.497794685452504,Very Low,False,False
2025-05-06,2992900,4254730.0,0.7034288897297831,Low,False,False
2025-05-07,2415400,3885195.0,0.6216933770377033,Very Low,False,False
2025-05-08,3022300,3441925.0,0.8780842115967082,Normal,False,False
2025-05-09,5827400,3374235.0,1.7270284968296516,Very High,False,True
2025-05-12,5992500,3224070.0,1.8586755250351263,Very High,False,False
2025-05-13,7392600,3584980.0,2.062103554273664,Very High,False,False
2025-05-14,8014200,3582715.0,2.2369069267301476,Very High,True,False
2025-05-15,8070600,3805270.0,2.120900750800863,Very High,False,False
2025-05-16,8364800,3941855.0,2.1220465998876166,Very High,False,True
2025-05-19,4784400,4049785.0,1.1813960494199074,High,False,True
2025-05-20,3867000,4085545.0,0.9465077486602155,Normal,False,False
2025-05-21,5161800,4235365.0,1.2187379363998143,High,False,False
2025-05-22,3694300,4355555.0,0.8481812306353611,Normal,False,False
2025-05-23,3546500,4340345.0,0.8171009447405678,Low,False,False
2025-05-26,4728300,4480325.0,1.0553475473319458,High,True,False
2025-05-27,5548900,4664710.0,1.1895487608018505,High,False,False
2025-05-28,4950200,4728120.0,1.0469700430615128,Normal,False,False
2025-05-29,3904500,4840615.0,0.8066123829306814,Low,False,False
2025-05-30,3934000,4915705.0,0.8002921249342668,Low,False,False
2025-06-02,3225700,4971915.0,0.6487842209691839,Low,False,False
